block_id,node_id,time_ms
0,0,0
0,17,143.7684278231119
0,45,150.55175369112348
0,33,151.81727948302253
0,35,156.30326603190753
0,25,167.31098989728255
0,19,175.1766295055238
0,2,176.8765763914561
0,27,179.2432899458385
0,37,180.43205588966455
0,44,186.01116707578083
0,3,188.31050225078155
0,5,195.42918746626395
0,15,195.96221654797185
0,14,196.76335956478218
0,10,199.57565296167635
0,29,200.83361017706693
0,39,201.231562356544
0,7,204.6036317894471
0,28,205.92469083701354
0,11,207.58019176124483
0,8,207.85333325704454
0,40,212.37297260631627
0,13,212.96691666429172
0,48,213.92627389483064
0,22,214.7829560006588
0,9,223.1582014312378
0,46,235.5541809663933
0,16,236.64788651732434
0,43,236.87295763086567
0,36,236.9223810647421
0,38,238.3478699250087
0,30,246.1526421110617
0,4,255.03458122997188
0,24,256.57925621465176
0,12,257.9147085662129
0,20,258.19542113366094
0,41,258.8985688685609
0,49,259.4502479508409
0,32,263.0352381434932
0,21,264.0895078594326
0,34,266.57782983274336
0,23,267.93438198145924
0,6,269.54467310100733
0,47,285.33803742334607
0,1,287.2655835937864
0,31,288.83161282354763
0,26,298.3558575875609
0,42,331.8844479644333
0,18,625.8969319587928
